file name,source id,obs time,camera used (pixel size),horiztonal mu,horiztonal sigma,horiztonal amplitude,horiztonal offset,horizontal R2,horizontal FWHM pixel,horizontal FWHM arcsecond,vertical mu,vertical  sigma,vertical  amplitude,vertical  offset,vertical  R2,vertical  FWHM pixel,vertical  FWHM arcsecond,radial mu,radial sigma,radial amplitude,radial offset,radial R2,radial FWHM pixel,radial FWHM arcsecond
file name,source id,obs time,camera used (pixel size),horiztonal mu,horiztonal sigma,horiztonal amplitude,horiztonal offset,horizontal R2,horizontal FWHM pixel,horizontal FWHM arcsecond,vertical mu,vertical  sigma,vertical  amplitude,vertical  offset,vertical  R2,vertical  FWHM pixel,vertical  FWHM arcsecond,radial mu,radial sigma,radial amplitude,radial offset,radial R2,radial FWHM pixel,radial FWHM arcsecond
file name,source id,obs time,camera used (pixel size),horiztonal mu,horiztonal sigma,horiztonal amplitude,horiztonal offset,horizontal R2,horizontal FWHM pixel,horizontal FWHM arcsecond,vertical mu,vertical  sigma,vertical  amplitude,vertical  offset,vertical  R2,vertical  FWHM pixel,vertical  FWHM arcsecond,radial mu,radial sigma,radial amplitude,radial offset,radial R2,radial FWHM pixel,radial FWHM arcsecond
file name,source id,obs time,camera used (pixel size),horiztonal mu,horiztonal sigma,horiztonal amplitude,horiztonal offset,horizontal R2,horizontal FWHM pixel,horizontal FWHM arcsecond,vertical mu,vertical  sigma,vertical  amplitude,vertical  offset,vertical  R2,vertical  FWHM pixel,vertical  FWHM arcsecond,radial mu,radial sigma,radial amplitude,radial offset,radial R2,radial FWHM pixel,radial FWHM arcsecond
file name,source id,obs time,camera used (pixel size),horiztonal mu,horiztonal sigma,horiztonal amplitude,horiztonal offset,horizontal R2,horizontal FWHM pixel,horizontal FWHM arcsecond,vertical mu,vertical  sigma,vertical  amplitude,vertical  offset,vertical  R2,vertical  FWHM pixel,vertical  FWHM arcsecond,radial mu,radial sigma,radial amplitude,radial offset,radial R2,radial FWHM pixel,radial FWHM arcsecond
file name,source id,obs time,camera used (pixel size),horiztonal mu,horiztonal sigma,horiztonal amplitude,horiztonal offset,horizontal R2,horizontal FWHM pixel,horizontal FWHM arcsecond,vertical mu,vertical  sigma,vertical  amplitude,vertical  offset,vertical  R2,vertical  FWHM pixel,vertical  FWHM arcsecond,radial mu,radial sigma,radial amplitude,radial offset,radial R2,radial FWHM pixel,radial FWHM arcsecond
file name,source id,obs time,camera used (pixel size),horiztonal mu,horiztonal sigma,horiztonal amplitude,horiztonal offset,horizontal R2,horizontal FWHM pixel,horizontal FWHM arcsecond,vertical mu,vertical  sigma,vertical  amplitude,vertical  offset,vertical  R2,vertical  FWHM pixel,vertical  FWHM arcsecond,radial mu,radial sigma,radial amplitude,radial offset,radial R2,radial FWHM pixel,radial FWHM arcsecond
Seeing_hd31314_00001.fits,0,20240206T201226,ZWO ASI432MM (9 (um)),50.0474639221648,1.0000000000000002,500.00000000000006,74.47219005576683,-0.4271259030715866,2.3550000000000004,0.6718815000000001,51.37322020446927,1.0000000000000002,500.00000000000006,79.4321899781419,-0.42242972229766207,2.3550000000000004,0.6718815000000001,50.000001948604705,1.0000000000001106,500.00000000000006,76.99120809198264,-0.7119823550527395,2.35500000000026,0.6718815000000742
